load_1,disk_r,disk_svc,disk_w,disk_wb
0.118791,1.5e-05,0.083032,0.039575,0.025699
0.110547,5e-06,0.012635,0.031154,0.018945
0.108434,5e-06,0.070397,0.030687,0.016078
0.125343,0.0,0.01083,0.02919,0.018759
0.124075,1.5e-05,0.01083,0.030219,0.01871
0.107377,3.1e-05,0.005415,0.043504,0.022347
0.123018,2.6e-05,0.009025,0.033213,0.01969
0.102727,5e-06,0.009025,0.03499,0.018908
0.097865,5e-06,0.00722,0.03131,0.018809
0.118791,5e-06,0.00722,0.031529,0.018896
0.116889,5e-06,0.01083,0.039731,0.025737
0.110547,5e-06,0.009025,0.040261,0.027214
0.098922,5e-06,0.01083,0.03524,0.019032
0.088142,5e-06,0.009025,0.03287,0.019194
0.112873,1.5e-05,0.005415,0.032246,0.018896
0.097442,5e-06,0.00722,0.030905,0.018722
0.103784,0.0,0.01083,0.030344,0.015879
0.103149,5e-06,0.00722,0.03446,0.01866
0.093215,5e-06,0.009025,0.032152,0.018871
0.094483,5e-06,0.00722,0.036581,0.020671
0.115409,2.6e-05,0.036101,0.037516,0.025339
0.120905,1.5e-05,0.009025,0.031685,0.018896
0.113295,1.5e-05,0.00722,0.033369,0.018859
0.106743,5e-06,0.009025,0.029907,0.018734
0.105263,1.5e-05,0.009025,0.030312,0.018983
0.116254,2.6e-05,0.012635,0.031342,0.018548
0.10484,0.0,0.00722,0.046716,0.024694
0.099345,3.1e-05,0.01083,0.035115,0.018412
0.107377,5e-06,0.00361,0.032963,0.017431
0.104418,1.5e-05,0.005415,0.035271,0.018983
0.099345,1.5e-05,0.01083,0.032776,0.022223
0.090467,5e-06,0.009025,0.034772,0.019206
0.082858,3.1e-05,0.00722,0.037423,0.021031
0.106531,1.5e-05,0.005415,0.032558,0.018995
0.12175,5e-06,0.005415,0.035988,0.020932
0.095751,2.6e-05,0.018051,0.032807,0.018958
0.125555,5e-06,0.009025,0.04104,0.01974
0.120271,0.003914,0.097473,0.036144,0.018945
0.11562,0.000619,0.050542,0.024574,0.012974
0.108645,0.003357,0.059567,0.109462,0.096788
0.09702,5.2e-05,0.00722,0.040573,0.024147
0.096597,1.5e-05,0.01083,0.035146,0.024197
0.092369,5e-06,0.00722,0.036861,0.020721
0.10484,3.1e-05,0.01083,0.031342,0.018958
0.119214,1.5e-05,0.01083,0.03209,0.017418
0.095329,2.6e-05,0.012635,0.032495,0.018685
0.103572,3.1e-05,0.009025,0.039918,0.020882
0.109913,1.5e-05,0.01444,0.034523,0.018945
0.113084,1.5e-05,0.01083,0.035583,0.018933
0.098711,5e-06,0.009025,0.033743,0.019181
0.125978,2.6e-05,0.01083,0.042537,0.0274
0.111604,5e-06,0.009025,0.031248,0.016065
0.108434,3.1e-05,0.01083,0.037828,0.021975
0.104629,5e-06,0.01083,0.033493,0.017319
0.105475,1.5e-05,0.009025,0.032277,0.018598
0.109702,2.6e-05,0.01083,0.035209,0.02041
0.126823,1.5e-05,0.018051,0.046623,0.027574
0.114986,3.1e-05,0.055957,0.036799,0.018672
0.113295,3.1e-05,0.01083,0.031248,0.018871
0.109068,4.1e-05,0.030686,0.034398,0.01907
0.111393,0.0,0.009025,0.034055,0.022397
0.129571,5.2e-05,0.01083,0.037922,0.022124
0.110759,3.1e-05,0.01444,0.03287,0.017381
0.109702,4.1e-05,0.009025,0.035302,0.019119
0.097865,3.1e-05,0.117329,0.034928,0.01933
0.119425,4.1e-05,0.009025,0.033992,0.01902
0.120271,3.1e-05,0.01444,0.034803,0.019417
0.114564,3.1e-05,0.01083,0.03552,0.019256
0.11562,1.5e-05,0.009025,0.034803,0.019293
0.105052,1.5e-05,0.00722,0.036737,0.020336
0.085394,5e-06,0.009025,0.037891,0.025625
0.101036,2.6e-05,0.012635,0.035022,0.022509
0.120693,3.1e-05,0.009025,0.037142,0.019181
0.111604,5.2e-05,0.009025,0.034086,0.019008
0.103784,2.6e-05,0.019856,0.034055,0.018362
0.107166,5e-06,0.009025,0.033961,0.01902
0.110547,2.6e-05,0.009025,0.041976,0.020795
0.111816,1.5e-05,0.00722,0.035489,0.019107
0.113084,5e-06,0.01083,0.035895,0.018921
0.120905,5e-06,0.00722,0.036986,0.019268
0.1171,2.6e-05,0.009025,0.044221,0.027363
0.099345,1.5e-05,0.005415,0.034398,0.018896
0.098499,2.6e-05,0.01083,0.030624,0.018424
0.106743,5e-06,0.009025,0.032246,0.017431
0.126612,5e-06,0.009025,0.033649,0.018859
0.111393,5e-06,0.00722,0.033681,0.019082
0.085183,5e-06,0.012635,0.042101,0.02493
0.100613,1.5e-05,0.012635,0.038265,0.021106
0.109702,5e-06,0.01083,0.031404,0.01871
0.111393,5e-06,0.01083,0.027755,0.019107
0.099979,3.1e-05,0.01083,0.038826,0.025488
0.108222,5e-06,0.00361,0.038109,0.020783
0.105475,5e-06,0.00361,0.029159,0.017257
0.123864,0.0,0.005415,0.029034,0.018871
0.113084,1.5e-05,0.01083,0.038358,0.020833
0.127034,5e-06,0.00722,0.033649,0.018759
0.130839,1.5e-05,0.009025,0.031061,0.01758
0.125978,5e-06,0.009025,0.037298,0.019293
0.109913,1.5e-05,0.01083,0.033088,0.019157
0.102727,5e-06,0.009025,0.03131,0.01897
0.112873,1.5e-05,0.012635,0.041851,0.027288
0.116889,1.5e-05,0.009025,0.037392,0.025625
0.13401,5e-06,0.009025,0.034429,0.019132
0.115198,5.2e-05,0.016245,0.066457,0.054415
0.108856,2.6e-05,0.012635,0.028348,0.018734
0.105052,5e-06,0.009025,0.040791,0.022012
0.125766,5e-06,0.009025,0.033493,0.01907
0.120693,1.5e-05,0.00722,0.038171,0.020324
0.105897,0.0,0.00722,0.027256,0.016996
0.103572,1.5e-05,0.01083,0.028129,0.015966
0.113929,2.6e-05,0.01083,0.03683,0.025538
0.110759,5e-06,0.009025,0.039606,0.020535
0.108011,1.5e-05,0.01083,0.031716,0.01866
0.11097,2.6e-05,0.01444,0.030157,0.01861
0.101247,2.6e-05,0.00361,0.030281,0.01722
0.108011,5e-06,0.00722,0.038234,0.02339
0.127669,1.5e-05,0.012635,0.032184,0.022831
0.113507,5e-06,0.00722,0.036207,0.018573
0.128937,1.5e-05,0.00722,0.041259,0.023638
0.116889,1.5e-05,0.009025,0.030375,0.018672
0.111816,2.6e-05,0.00722,0.037891,0.025848
0.102938,3.1e-05,0.012635,0.029626,0.018635
0.120693,2.6e-05,0.009025,0.032558,0.019082
0.116889,1.5e-05,0.01083,0.031747,0.018784
0.098922,5e-06,0.009025,0.030905,0.018747
0.101881,5e-06,0.005415,0.035053,0.018908
0.130416,1.5e-05,0.00722,0.034959,0.019628
0.12936,0.0,0.009025,0.031841,0.018759
0.127669,2.6e-05,0.01083,0.033961,0.019094
0.105475,1.5e-05,0.009025,0.029814,0.018784
0.113929,5e-06,0.01083,0.036113,0.022583
0.115832,2.6e-05,0.00722,0.037454,0.027413
0.129994,5e-06,0.00722,0.03103,0.018734
0.125766,0.0,0.00722,0.031653,0.01866
0.105052,2.6e-05,0.009025,0.034055,0.019057
0.08624,5e-06,0.00722,0.035895,0.020237
0.109279,5e-06,0.012635,0.037485,0.019281
0.111816,1.5e-05,0.01083,0.030094,0.015929
0.11562,5e-06,0.009025,0.026383,0.018585
0.095329,5e-06,0.005415,0.03287,0.019045
0.108645,1.5e-05,0.009025,0.047184,0.028952
0.109491,0.0,0.009025,0.029751,0.017468
0.107588,5e-06,0.00722,0.02919,0.019256
0.110336,5e-06,0.00722,0.03287,0.018523
0.111816,5e-06,0.144404,0.029938,0.017195
0.093215,0.0,0.005415,0.031404,0.018747
0.116889,5e-06,0.005415,0.034647,0.0201
0.10632,5e-06,0.012635,0.039793,0.017617
0.097865,5e-06,0.00722,0.034398,0.019206
0.103784,2.6e-05,0.01083,0.033213,0.019082
0.120482,5e-06,0.01083,0.043161,0.028716
0.115832,3.1e-05,0.01083,0.036207,0.020348
0.106743,0.0,0.012635,0.034959,0.018983
0.108222,4.1e-05,0.012635,0.029907,0.018796
0.121539,2.6e-05,0.016245,0.037205,0.018933
0.115198,1.5e-05,0.00722,0.033712,0.019305
0.128091,5e-06,0.012635,0.039793,0.019504
0.117945,5e-06,0.012635,0.034741,0.019045
0.114564,5e-06,0.01083,0.034647,0.01902
0.103149,2.6e-05,0.01083,0.035832,0.018995
0.117734,5.7e-05,0.023466,0.035895,0.025563
0.113718,3.1e-05,0.135379,0.034335,0.024209
0.102304,5e-06,0.00722,0.038234,0.020522
0.116889,5.7e-05,0.012635,0.067642,0.053335
0.108222,5e-06,0.009025,0.032994,0.020435
0.109702,5e-06,0.00722,0.034367,0.018995
0.126823,1.5e-05,0.018051,0.037548,0.01933
0.12788,1.5e-05,0.005415,0.034304,0.019169
0.114564,5e-06,0.009025,0.034803,0.018883
0.113929,2.6e-05,0.009025,0.033026,0.018921
0.102938,2.6e-05,0.01083,0.041321,0.026953
0.110759,5e-06,0.009025,0.035801,0.018896
0.117523,1.5e-05,0.009025,0.03262,0.019777
0.118157,5e-06,0.00722,0.032807,0.018896
0.114352,1.5e-05,0.005415,0.025728,0.015569
0.109913,5e-06,0.00722,0.037766,0.01861
0.101247,1.5e-05,0.012635,0.048338,0.03028
0.114775,2.6e-05,0.012635,0.027599,0.01419
0.105052,5e-06,0.01083,0.032745,0.019045
0.11562,5e-06,0.01444,0.034554,0.019281
0.093004,5e-06,0.01083,0.045905,0.028977
0.099767,5e-06,0.00722,0.035115,0.019132
0.105475,5e-06,0.01083,0.032651,0.018846
0.120482,5e-06,0.009025,0.035209,0.019082
0.103784,2.6e-05,0.00722,0.033182,0.019045
0.11562,2.6e-05,0.01083,0.035583,0.019504
0.098288,1.5e-05,0.01444,0.038826,0.019554
0.11562,5.2e-05,0.009025,0.031841,0.01871
0.110759,2.6e-05,0.009025,0.03287,0.018697
0.095963,1.5e-05,0.005415,0.030624,0.018623
0.103149,1.5e-05,0.01444,0.039949,0.025575
0.109068,5e-06,0.01083,0.042849,0.027586
0.118157,2.6e-05,0.01083,0.030905,0.01902
0.121962,2.6e-05,0.012635,0.034897,0.018883
0.106743,2.6e-05,0.009025,0.033431,0.019008
0.103995,1.5e-05,0.016245,0.02735,0.01542
0.106743,1.5e-05,0.009025,0.042413,0.022372
0.109279,5e-06,0.009025,0.032495,0.019045
0.114352,2.6e-05,0.012635,0.024761,0.014253
0.095963,1.5e-05,0.009025,0.03131,0.018908
0.08011,1.5e-05,0.012635,0.048307,0.030554
0.108645,1.5e-05,0.01083,0.033182,0.019107
0.113507,1.5e-05,0.00722,0.025323,0.015382
0.108011,1.5e-05,0.00361,0.03839,0.022062
0.105475,1.5e-05,0.009025,0.033649,0.019181
0.108011,5e-06,0.009025,0.030219,0.018784
0.110759,2.6e-05,0.01083,0.043255,0.024247
0.119636,4.1e-05,0.00722,0.027038,0.014066
0.108645,0.003156,0.129964,0.030312,0.018921
0.108645,0.000263,0.025271,0.041134,0.022322
0.1171,2.6e-05,0.01083,0.03499,0.022571
0.12175,2.6e-05,0.016245,0.037641,0.02236
0.095329,5e-06,0.005415,0.032308,0.018697
0.118157,5e-06,0.009025,0.026414,0.016015
0.118368,1.5e-05,0.00722,0.039855,0.02339
0.107588,1.5e-05,0.00722,0.033213,0.019045
0.104629,5e-06,0.005415,0.033182,0.015941
0.117311,1.5e-05,0.00361,0.03892,0.020994
0.110759,1.5e-05,0.009025,0.023545,0.01275
0.103149,5e-06,0.009025,0.04076,0.025079
0.111182,5e-06,0.009025,0.038109,0.025612
0.111393,0.0,0.009025,0.035115,0.023998
0.135912,0.0,0.095668,0.033306,0.019008
0.115198,5e-06,0.036101,0.030437,0.019132
0.105897,0.0,0.009025,0.124368,0.111289
0.114352,0.0,0.009025,0.03287,0.01902
0.111604,0.0,0.01083,0.030749,0.017629
0.132953,5e-06,0.00722,0.041196,0.022173
0.110759,0.0,0.012635,0.01921,0.0128
0.09089,0.0,0.009025,0.032932,0.018921
0.109068,0.0,0.01083,0.048618,0.033521
0.116254,0.0,0.009025,0.030905,0.017518
0.098288,0.0,0.01083,0.026477,0.015593
0.090467,0.0,0.009025,0.029845,0.018933
0.105052,0.0,0.00722,0.02947,0.018958
0.108011,0.0,0.009025,0.042194,0.022372
0.106743,0.0,0.009025,0.048057,0.029225
0.121327,0.0,0.01083,0.029346,0.017294
0.109491,0.0,0.00722,0.030656,0.016003
0.108222,0.0,0.00722,0.027974,0.018883
0.109068,0.0,0.009025,0.040978,0.025625
0.103995,0.0,0.01444,0.030874,0.01871
0.105052,0.0,0.009025,0.03078,0.01866
0.101247,0.0,0.01083,0.032152,0.01902
0.111393,0.0,0.00722,0.032651,0.018809
0.110125,0.0,0.009025,0.030749,0.018846
0.105686,0.0,0.00722,0.045968,0.022931
0.112873,0.0,0.00722,0.032464,0.019305
0.118791,0.0,0.01083,0.027163,0.015593
0.11245,0.0,0.009025,0.030656,0.018796
0.110547,0.0,0.012635,0.039419,0.025327
0.107377,0.0,0.009025,0.039793,0.027139
0.100402,5e-06,0.01083,0.031279,0.019157
0.097865,0.0,0.01083,0.043379,0.022335
0.088353,0.0,0.00722,0.033088,0.019057
0.09702,0.0,0.009025,0.030032,0.019119
0.102938,0.0,0.00722,0.034897,0.018635
0.10632,0.0,0.00722,0.03418,0.018945
0.087297,0.0,0.009025,0.037111,0.020746
0.099767,0.000516,0.034296,0.027755,0.015531
0.089199,5e-06,0.005415,0.039512,0.025786
0.114564,0.0,0.00361,0.032433,0.018784
0.103995,0.0,0.009025,0.032059,0.018796
0.113718,0.0,0.00722,0.03156,0.019268
0.094695,0.0,0.009025,0.033244,0.019219
0.111816,5e-06,0.012635,0.029782,0.018983
0.109279,0.000366,0.095668,0.031248,0.021068
0.076305,5.2e-05,0.01083,0.032714,0.013446
0.089622,0.0,0.00361,0.033244,0.014687
0.086874,0.0,0.012635,0.029034,0.015295
0.072712,0.0,0.00722,0.031498,0.020559
0.107166,5e-06,0.012635,0.029346,0.013408
0.101458,0.0,0.00722,0.0271,0.014948
0.087931,0.0,0.005415,0.022547,0.011732
0.078208,0.0,0.00722,0.037828,0.01866
0.099345,0.0,0.01083,0.015749,0.010727
0.094906,0.0,0.005415,0.041633,0.017841
0.076728,5e-06,0.00361,0.026258,0.014153
0.499472,0.103928,0.220217,0.031248,0.015494
0.717819,0.021152,0.128159,0.027038,0.014029
0.752272,0.043706,0.180505,0.032776,0.018275
0.79962,0.006755,0.070397,0.075875,0.066495
0.764109,5e-06,0.00722,0.033556,0.014352
0.84739,0.003666,0.101083,0.023514,0.011397
0.846967,0.00841,0.15343,0.026102,0.013371
0.755654,0.0,0.009025,0.01868,0.010851
0.897696,0.003996,0.092058,0.040666,0.01835
0.864933,0.015521,0.149819,0.027194,0.014339
0.823082,0.00018,0.028881,0.029689,0.012812
0.852462,0.0,0.009025,0.030874,0.014017
0.847812,0.0,0.005415,0.034055,0.019715
0.872754,0.00312,0.086643,0.032932,0.013855
0.830268,0.002578,0.075812,0.030406,0.012291
0.889453,0.002042,0.090253,0.024075,0.010727
0.754175,0.007827,0.101083,0.03156,0.015109
0.705982,0.006049,0.128159,0.028441,0.01506
0.767491,0.003445,0.095668,0.028036,0.020435
0.676813,0.000108,0.021661,0.040042,0.018647
0.789262,3.1e-05,0.030686,0.027662,0.014948
0.812302,0.000454,0.072202,0.031404,0.013855
0.837244,0.0,0.009025,0.034024,0.022372
0.819277,0.003816,0.092058,0.029377,0.014824
0.812513,0.000521,0.075812,0.024231,0.012874
0.867893,0.0,0.005415,0.030437,0.016785
0.91376,0.0,0.005415,0.028223,0.015184
0.788205,0.0,0.00722,0.025853,0.013172
0.861763,0.000804,0.048736,0.03446,0.015991
0.792644,0.0,0.00722,0.029626,0.015072
0.825618,0.000995,0.084838,0.027818,0.01424
0.807863,0.0,0.005415,0.028036,0.014687
0.847812,3.1e-05,0.012635,0.036082,0.022856
0.749736,5e-06,0.016245,0.034678,0.022608
0.782921,0.0,0.00722,0.027818,0.015084
0.811245,0.0,0.00722,0.0334,0.017207
0.789685,0.0,0.009025,0.027818,0.016909
0.682942,0.001397,0.072202,0.030562,0.016549
0.758402,5e-06,0.00722,0.037548,0.016376
0.816952,0.000273,0.064982,0.026695,0.014166
0.778271,0.0,0.005415,0.03131,0.015283
0.794969,0.0,0.009025,0.028847,0.015209
0.770662,0.00164,0.057762,0.034117,0.022161
0.869372,0.009276,0.106498,0.030125,0.015904
0.722257,0.0,0.01083,0.03025,0.014675
0.791799,5e-06,0.009025,0.027974,0.014476
0.736208,0.001423,0.048736,0.029315,0.015246
0.871486,5e-06,0.009025,0.027506,0.014911
0.740647,0.000392,0.028881,0.04288,0.024197
0.810822,1.5e-05,0.012635,0.02788,0.013868
0.80744,0.0,0.012635,0.025915,0.015444
0.749313,0.0,0.005415,0.033961,0.014911
0.902558,0.0,0.012635,0.035832,0.022757
0.935109,0.0033,0.088448,0.028036,0.012614
0.89368,0.0,0.012635,0.027412,0.014501
0.859226,0.001856,0.104693,0.027974,0.01393
0.851194,0.0,0.00722,0.02498,0.012614
0.681885,0.000196,0.018051,0.036175,0.019194
0.838512,3.1e-05,0.01444,0.029845,0.013756
0.523568,0.000134,0.018051,0.028005,0.013917
0.253223,0.0,0.00722,0.042724,0.025327
0.152822,0.0,0.009025,0.031279,0.019305
0.117734,0.0,0.01083,0.0426,0.025749
0.120059,0.0,0.009025,0.044097,0.027214
0.12936,0.0,0.01083,0.079243,0.068097
0.113295,0.0,0.023466,0.035489,0.019256
0.129571,0.0,0.009025,0.027724,0.015767
0.101036,0.0,0.012635,0.036581,0.022198
0.091313,0.0,0.005415,0.035801,0.019057
0.09702,7.7e-05,0.066787,0.029533,0.016947
0.097442,0.0,0.032491,0.031092,0.018796
0.094272,0.0,0.00361,0.027786,0.015904
0.103995,0.0,0.00722,0.047808,0.030492
0.11097,0.0,0.01083,0.032215,0.01897
0.10484,0.0,0.00722,0.031279,0.018536
0.099556,0.0,0.018051,0.029907,0.018921
0.099556,0.0,0.009025,0.02866,0.015556
0.101036,0.0,0.01083,0.028816,0.019107
0.105897,0.0,0.01083,0.044627,0.027562
0.107588,0.0,0.009025,0.032558,0.018908
0.108011,0.0,0.01083,0.033088,0.019045
0.102304,0.0,0.01083,0.037828,0.02231
0.092581,0.0,0.009025,0.040884,0.026084
0.118791,0.0,0.009025,0.030687,0.01871
0.099556,0.0,0.16426,0.027319,0.015792
0.1171,0.0,0.00361,0.028691,0.018499
0.109913,0.0,0.005415,0.032683,0.018859
0.101458,0.0,0.001805,0.032558,0.019032
0.153456,0.0,0.00722,0.042818,0.022384
0.134644,0.0,0.009025,0.025416,0.016698
0.12175,0.0,0.005415,0.031747,0.019119
0.120905,0.0,0.00722,0.037891,0.018759
0.11245,5e-06,0.01083,0.040947,0.027288
0.103784,0.0,0.01083,0.039481,0.027549
0.100613,0.0,0.01083,0.03262,0.018908
0.120482,5e-06,0.009025,0.032246,0.019752
0.111393,0.0,0.00722,0.036019,0.019008
0.11858,0.0,0.00722,0.034554,0.018883
0.13718,0.0,0.00722,0.035614,0.018647
0.125555,0.0,0.009025,0.031965,0.019132
0.105897,0.0,0.00722,0.030687,0.018734
0.102727,0.0,0.00722,0.036207,0.019293
0.13401,0.0,0.00722,0.036581,0.024135
0.111182,0.0,0.00722,0.030624,0.01748
0.119425,0.0,0.009025,0.030001,0.019032
0.120059,0.0,0.00722,0.032308,0.019392
0.102304,0.0,0.009025,0.035053,0.018834
0.113507,0.0,0.009025,0.028254,0.018647
0.105686,0.0,0.00722,0.040011,0.021155
0.114352,5e-06,0.005415,0.038109,0.019529
0.105263,0.0,0.012635,0.03892,0.020684
0.102727,0.0,0.009025,0.031685,0.019057
0.115832,0.0,0.01083,0.035177,0.025352
0.114775,0.0,0.005415,0.033618,0.019231
0.120905,0.0,0.005415,0.033244,0.018548
0.098711,0.0,0.009025,0.036706,0.020659
0.101036,0.0,0.009025,0.022111,0.014166
0.094272,0.0,0.009025,0.033961,0.01907
0.114564,5e-06,0.009025,0.038514,0.019206
0.128091,0.0,0.009025,0.033306,0.018598
0.110759,0.0,0.01444,0.035396,0.020373
0.110547,0.0,0.005415,0.028971,0.017145
0.105686,0.0,0.009025,0.037298,0.025724
0.108434,0.0,0.00722,0.041477,0.027686
0.107377,0.0,0.00361,0.034024,0.018499
0.109913,5.7e-05,0.01444,0.032308,0.019368
0.110125,1.5e-05,0.009025,0.119316,0.104659
0.105897,0.0,0.00722,0.033213,0.019157
0.134644,5e-06,0.01083,0.043504,0.020944
0.143733,0.0,0.00722,0.033182,0.01907
0.116466,0.0,0.00722,0.028129,0.017369
0.11097,0.0,0.104693,0.036082,0.018585
0.119848,5e-06,0.00722,0.039699,0.027276
0.096597,0.0,0.005415,0.03156,0.01748
0.104629,0.0,0.009025,0.031373,0.018883
0.099133,0.0,0.009025,0.031934,0.019243
0.099133,0.0,0.005415,0.029751,0.018511
0.114986,0.0,0.00722,0.031279,0.018635
0.119636,0.0,0.012635,0.044533,0.027462
0.118791,0.0,0.009025,0.033026,0.018685
0.125132,0.0,0.01083,0.036394,0.018958
0.121539,0.0,0.148014,0.028566,0.018759
0.1171,5e-06,0.005415,0.039575,0.025873
0.120271,0.0,0.005415,0.030624,0.019045
0.115198,0.0,0.00722,0.034242,0.01897
0.102304,0.0,0.00722,0.030468,0.019008
0.097865,0.0,0.00722,0.033244,0.019256
0.11097,0.0,0.005415,0.031342,0.019181
0.196153,0.0,0.00722,0.034491,0.018809
0.135489,0.0,0.00722,0.033244,0.018859
0.122596,0.0,0.00722,0.031934,0.018796
0.106743,0.0,0.01083,0.036924,0.019107
0.101458,0.0,0.009025,0.043348,0.027338
0.094906,0.0,0.009025,0.035895,0.025823
0.096174,0.0,0.009025,0.030219,0.018561
0.108434,0.0,0.01083,0.032558,0.018859
0.116677,0.0,0.005415,0.038608,0.018772
0.105052,5e-06,0.009025,0.029845,0.019045
0.133587,0.000134,0.016245,0.039013,0.018958
0.116043,0.0,0.005415,0.033774,0.018772
0.128514,0.0,0.009025,0.030999,0.018945
0.107588,5e-06,0.01083,0.03577,0.020348
0.111816,0.0,0.00361,0.027225,0.020994
0.105263,0.0,0.009025,0.04051,0.022024
0.118157,0.0,0.01083,0.032215,0.019169
0.116043,5e-06,0.012635,0.036269,0.020386
0.113718,0.0,0.01083,0.025541,0.017034
0.113084,0.0,0.043321,0.036269,0.01907
0.123441,2.6e-05,0.00361,0.038764,0.021515
0.104418,0.0,0.005415,0.032215,0.019132
0.116677,5e-06,0.00722,0.033182,0.018536
0.116466,0.0,0.00722,0.03078,0.01861
0.113084,0.0,0.00722,0.044533,0.027748
0.093638,0.0,0.00722,0.031872,0.018921
0.116043,0.0,0.01083,0.025635,0.014141
0.119214,0.0,0.009025,0.030312,0.018883
0.131896,0.064487,0.438628,0.043598,0.023738
0.146903,0.24457,0.366426,0.024387,0.015581
0.214542,0.274864,0.084838,0.047683,0.024793
0.142465,0.0,0.00722,0.035022,0.018734
0.130628,0.0,0.009025,0.022204,0.014389
0.13718,0.0,0.00722,0.046155,0.024036
0.116043,0.0,0.00722,0.039232,0.025426
0.108856,0.0,0.016245,0.030312,0.02267
0.114141,0.0,0.005415,0.070823,0.051113
0.119214,0.0,0.009025,0.038889,0.025029
0.110336,0.0,0.009025,0.0305,0.018921
0.093638,0.0,0.005415,0.025791,0.015618
0.103149,0.0,0.009025,0.044876,0.022422
0.112027,0.0,0.016245,0.029845,0.017605
0.098288,0.0,0.005415,0.031716,0.018859
0.102727,0.0,0.012635,0.026944,0.015556
0.088142,0.0,0.00722,0.046092,0.028704
0.113084,0.0,0.01083,0.033057,0.018821
0.11245,0.0,0.00722,0.031716,0.01871
0.117523,0.0,0.009025,0.031997,0.018834
0.105263,0.0,0.00722,0.029751,0.01871
0.09089,0.0,0.00722,0.031248,0.018722
0.096174,5e-06,0.01083,0.045781,0.027487
0.134221,0.0,0.009025,0.036207,0.018685
0.124075,0.0,0.00722,0.030593,0.018461
0.118368,0.0,0.00361,0.033493,0.019144
0.116254,0.0,0.009025,0.041259,0.027313
0.100613,5e-06,0.034296,0.03234,0.01902
0.099556,0.0,0.009025,0.030468,0.01753
0.106743,0.0,0.00722,0.021456,0.014439
0.112873,0.0,0.01083,0.03287,0.019144
0.12323,0.0,0.00722,0.043161,0.023564
0.108434,0.0,0.063177,0.022766,0.014017
0.126612,0.0,0.005415,0.032807,0.018585
0.128091,0.0,0.00361,0.033026,0.018647
0.109913,0.0,0.00722,0.042257,0.02411
0.110759,0.0,0.00722,0.037485,0.025563
0.121327,0.0,0.01083,0.045001,0.02781
0.106531,0.0,0.00722,0.030468,0.018859
0.108222,0.0,0.01083,0.031685,0.018983
0.110336,0.0,0.00722,0.034024,0.019094
0.109279,0.0,0.009025,0.031123,0.018275
0.116043,0.0,0.00722,0.036082,0.018921
0.108645,0.0,0.005415,0.030468,0.018548
0.115198,0.0,0.012635,0.032839,0.019045
0.119848,0.0,0.005415,0.030843,0.018548
0.10019,0.0,0.00722,0.039793,0.025439
0.101458,0.0,0.009025,0.033088,0.019045
0.108434,0.0,0.009025,0.030437,0.018821
0.119636,5e-06,0.012635,0.031778,0.019008
0.119636,0.0,0.061372,0.03156,0.018859
0.123653,0.0,0.00722,0.03262,0.018809
0.115409,5e-06,0.00722,0.040916,0.021106
0.120905,0.0,0.00722,0.031217,0.016934
0.117734,0.0,0.009025,0.035302,0.01907
0.099556,0.0,0.00722,0.034678,0.018983
0.114141,0.0,0.00722,0.048369,0.030318
0.136123,5e-06,0.012635,0.031529,0.017518
0.123018,0.0,0.00361,0.035988,0.019008
0.123864,0.0,0.00361,0.036051,0.019206
0.113929,0.0,0.005415,0.035427,0.018908
0.109702,0.0,0.01083,0.031591,0.018933
0.134432,0.0,0.01444,0.040198,0.019703
0.124287,0.0,0.01083,0.034367,0.018436
0.11562,0.0,0.00722,0.060687,0.04318
0.098499,0.0,0.009025,0.027693,0.013917
0.09089,6.7e-05,0.019856,0.047589,0.030243
0.083069,5e-06,0.009025,0.036986,0.025029
0.106531,7.7e-05,0.027076,0.035365,0.018995
0.11562,0.0,0.00722,0.033868,0.018697
0.106531,0.0,0.009025,0.033026,0.018573
0.102727,0.0,0.009025,0.035926,0.019181
0.110547,0.0,0.009025,0.036737,0.019243
0.115832,0.0,0.016245,0.034834,0.01902
0.084549,0.0,0.009025,0.032776,0.018747
0.101247,0.0,0.00722,0.035739,0.018871
0.100402,0.0,0.027076,0.044065,0.028927
0.104629,0.0,0.00361,0.033119,0.022211
0.120482,0.0,0.005415,0.034678,0.020522
0.109068,0.0,0.00722,0.035739,0.018921
0.108856,0.0,0.01083,0.032495,0.018647
0.090044,0.0,0.00361,0.033462,0.019293
0.105897,5e-06,0.012635,0.057912,0.032292
0.10019,0.0,0.00722,0.034647,0.015097
0.099979,0.0,0.012635,0.036986,0.019094
0.105897,0.0,0.00722,0.031934,0.018896
0.089833,0.0,0.012635,0.045063,0.028828
0.107377,0.0,0.009025,0.03418,0.018958
0.12323,0.0,0.00722,0.031841,0.018598
0.122173,0.0,0.009025,0.032308,0.017493
0.124498,0.0,0.00722,0.034647,0.018474
0.114775,0.0,0.012635,0.038701,0.019256
0.209892,5e-06,0.01083,0.042069,0.020572
0.181991,0.0,0.005415,0.074783,0.019219
0.137392,0.0,0.009025,0.0271,0.017816
0.108222,5e-06,0.01083,0.032059,0.018821
0.095963,0.0,0.009025,0.046934,0.029163
0.106743,0.0,0.01083,0.037049,0.024346
0.121539,0.0,0.01083,0.028722,0.018908
0.114141,0.0,0.00722,0.032589,0.018635
0.114986,3.1e-05,0.016245,0.037735,0.020696
0.124287,0.0,0.095668,0.031092,0.017282
0.12936,0.0,0.009025,0.040261,0.019268
0.103572,0.0,0.005415,0.032495,0.01907
