load_1,disk_r,disk_svc,disk_w,disk_wb
0.097458,0.000244,0.081081,0.03534,0.176867
0.114407,0.0,0.094595,0.031898,0.14356
0.077331,0.0,0.094595,0.02885,0.176072
0.081568,0.0,0.121622,0.04291,0.145074
0.029661,0.0,0.094595,0.037004,0.178835
0.085805,0.000244,0.081081,0.037846,0.181598
0.069915,0.000244,0.094595,0.034054,0.235154
0.051907,0.000244,0.135135,0.040506,0.145755
0.101695,0.000122,0.094595,0.041058,0.191893
0.058263,0.000122,0.081081,0.051845,0.159456
0.047669,0.0,0.135135,0.031758,0.145793
0.028602,0.000611,0.108108,0.036948,0.176186
0.028602,0.0,0.094595,0.031996,0.15904
0.129237,0.000122,0.108108,0.04175,0.161387
0.077331,0.000244,0.121622,0.037037,0.143068
0.09428,0.0,0.067568,0.04059,0.189622
0.075212,0.000122,0.121622,0.035587,0.152379
0.038136,0.000122,0.148649,0.038603,0.140646
0.026483,0.000244,0.094595,0.038271,0.162068
0.023305,0.000244,0.094595,0.03872,0.159305
0.059322,0.000244,0.121622,0.02661,0.166156
0.069915,0.000244,0.108108,0.036747,0.171568
0.0625,0.0,0.108108,0.036957,0.220847
0.088983,0.000122,0.108108,0.045042,0.157299
0.076271,0.0,0.067568,0.036616,0.177927
0.068856,0.000122,0.121622,0.037949,0.1777
0.09428,0.000244,0.081081,0.033273,0.127096
0.076271,0.000122,0.094595,0.036789,0.19212
0.079449,0.000244,0.067568,0.042227,0.179781
0.125,0.000244,0.121622,0.037822,0.159192
0.060381,0.000122,0.094595,0.033483,0.146323
0.072034,0.000122,0.094595,0.036261,0.176753
0.049788,0.0,0.067568,0.033058,0.15605
0.049788,0.0,0.054054,0.040604,0.165096
0.066737,0.000122,0.121622,0.034489,0.159154
0.039195,0.0,0.121622,0.033909,0.163468
0.09428,0.0,0.081081,0.034049,0.174974
0.064619,0.0,0.094595,0.03937,0.232277
0.063559,0.000244,0.067568,0.035419,0.163582
0.067797,0.0,0.094595,0.035354,0.160289
0.068856,0.000122,0.121622,0.032581,0.158927
0.058263,0.0,0.121622,0.034016,0.13247
0.116525,0.0,0.067568,0.055399,0.191174
0.146186,0.000244,0.081081,0.034264,0.173347
0.09428,0.000122,0.067568,0.062342,0.158889
0.057203,0.000122,0.081081,0.042414,0.177775
0.069915,0.000122,0.067568,0.056105,0.116498
0.068856,0.000122,0.108108,0.050129,0.193785
0.060381,0.000244,0.081081,0.054094,0.182431
0.054025,0.0,0.054054,0.054777,0.161803
0.063559,0.0,0.094595,0.065989,0.14954
0.072034,0.0,0.081081,0.062029,0.164982
0.079449,0.0,0.067568,0.061206,0.234624
0.055085,0.0,0.054054,0.05155,0.371333
0.074153,0.000122,0.108108,0.056035,0.13001
0.058263,0.0,0.054054,0.05466,0.164907
0.101695,0.0,0.081081,0.051864,0.193142
0.149364,0.0,0.108108,0.055838,0.162901
0.090042,0.0,0.094595,0.050643,0.165626
0.080508,0.0,0.081081,0.058644,0.161614
0.167373,0.0,0.094595,0.049872,0.160781
0.09428,0.0,0.081081,0.048652,0.148859
0.074153,0.0,0.054054,0.048862,0.160895
0.125,0.0,0.121622,0.052341,0.181712
0.167373,0.0,0.094595,0.055609,0.1682
0.083686,0.000122,0.081081,0.05228,0.164793
0.063559,0.000122,0.094595,0.04803,0.200182
0.103814,0.0,0.081081,0.05488,0.235532
0.154661,0.0,0.067568,0.048815,0.14901
0.075212,0.0,0.054054,0.058111,0.161765
0.096398,0.0,0.054054,0.047123,0.176715
0.105932,0.000366,0.094595,0.049456,0.164869
0.097458,0.0,0.081081,0.070137,0.162825
0.080508,0.0,0.067568,0.050325,0.14867
0.102754,0.0,0.081081,0.054066,0.179289
0.099576,0.0,0.081081,0.052378,0.145642
0.134534,0.0,0.094595,0.048857,0.191666
0.087924,0.0,0.081081,0.054365,0.161538
0.07839,0.0,0.067568,0.050779,0.14814
0.065678,0.0,0.081081,0.055314,0.163506
0.082627,0.000244,0.108108,0.05105,0.17963
0.083686,0.0,0.081081,0.050391,0.16396
0.092161,0.0,0.081081,0.047613,0.247947
0.113347,0.0,0.094595,0.029074,0.164566
0.082627,0.0,0.067568,0.055623,0.161008
0.051907,0.0,0.081081,0.052252,0.162939
0.181144,0.000122,0.054054,0.050966,0.164642
0.149364,0.0,0.108108,0.052981,0.162219
0.118644,0.0,0.081081,0.053136,0.184285
0.101695,0.0,0.054054,0.064638,0.148329
0.137712,0.0,0.081081,0.051452,0.175921
0.069915,0.0,0.067568,0.065526,0.150259
0.106992,0.0,0.054054,0.034044,0.161992
0.065678,0.0,0.067568,0.050681,0.166534
0.04661,0.0,0.108108,0.057587,0.178267
0.049788,0.0,0.081081,0.054272,0.167178
0.148305,0.0,0.081081,0.050728,0.163696
0.068856,0.000122,0.094595,0.057016,0.251656
0.098517,0.0,0.054054,0.057867,0.16555
0.072034,0.0,0.067568,0.06699,0.146853
0.066737,0.0,0.081081,0.054024,0.176943
0.055085,0.000122,0.054054,0.052607,0.166648
0.118644,0.0,0.081081,0.050597,0.163052
0.139831,0.000122,0.081081,0.060201,0.177472
0.079449,0.0,0.108108,0.064241,0.176034
0.066737,0.000122,0.067568,0.055567,0.162447
0.102754,0.0,0.067568,0.049872,0.165247
0.088983,0.0,0.108108,0.055034,0.162068
0.120763,0.000244,0.054054,0.050732,0.164982
0.121822,0.0,0.135135,0.063324,0.146437
0.060381,0.0,0.054054,0.052233,0.165437
0.039195,0.000122,0.094595,0.053178,0.165512
0.047669,0.0,0.094595,0.048493,0.248401
0.047669,0.002345,0.121622,0.054515,0.165702
0.056144,0.0,0.081081,0.063754,0.179138
0.063559,0.0,0.108108,0.055964,0.33867
0.081568,0.0,0.067568,0.047426,0.148291
0.037076,0.0,0.094595,0.034269,0.177208
0.106992,0.000122,0.081081,0.05386,0.164642
0.131356,0.0,0.081081,0.059724,0.160933
0.090042,0.000366,0.094595,0.054099,0.146929
0.095339,0.0,0.067568,0.047113,0.164869
0.057203,0.000244,0.067568,0.046459,0.177813
0.076271,0.0,0.067568,0.048245,0.161576
0.064619,0.000611,0.067568,0.058606,0.167897
0.059322,0.000366,0.094595,0.057839,0.167935
0.09322,0.000244,0.054054,0.054828,0.185231
0.104873,0.000244,0.081081,0.061262,0.250558
0.077331,0.000122,0.067568,0.059527,0.127966
0.067797,0.0,0.067568,0.066574,0.196813
0.024364,0.000122,0.067568,0.056815,0.160554
0.072034,0.000611,0.094595,0.059256,0.164793
0.228814,0.000122,0.067568,0.065391,0.162144
0.115466,0.000244,0.094595,0.052135,0.145755
0.177966,0.000244,0.094595,0.065657,0.180576
0.108051,0.0,0.108108,0.076047,0.145755
0.143008,0.0,0.067568,0.054889,0.166194
0.153602,0.0,0.108108,0.060682,0.159873
0.09322,0.0,0.094595,0.056872,0.176943
0.10911,0.0,0.081081,0.066924,0.166004
0.146186,0.0,0.108108,0.055964,0.165815
0.076271,0.000122,0.121622,0.058354,0.132622
0.095339,0.000122,0.067568,0.05387,0.152152
0.119703,0.000122,0.054054,0.034741,0.160062
0.084746,0.0,0.121622,0.069828,0.167064
0.101695,0.000122,0.094595,0.059289,0.162295
0.098517,0.000122,0.094595,0.053178,0.148556
0.092161,0.0,0.094595,0.062188,0.178419
0.133475,0.000122,0.108108,0.065634,0.176905
0.057203,0.0,0.108108,0.068257,0.167935
0.075212,0.000122,0.094595,0.058059,0.159721
0.0625,0.0,0.081081,0.054468,0.164717
0.147246,0.0,0.108108,0.055067,0.164415
0.091102,0.000122,0.067568,0.034531,0.1587
0.085805,0.000244,0.081081,0.072269,0.166156
0.108051,0.000366,0.094595,0.061786,0.148632
0.108051,0.000122,0.108108,0.053037,0.183415
0.108051,0.000122,0.094595,0.061267,0.248931
0.090042,0.0,0.108108,0.059149,0.128837
0.110169,0.0,0.054054,0.064788,0.199576
0.117585,0.0,0.081081,0.054356,0.12948
0.111229,0.0,0.121622,0.055796,0.203626
0.0625,0.0,0.081081,0.056909,0.165285
0.080508,0.000244,0.081081,0.056432,0.17418
0.096398,0.000122,0.067568,0.062356,0.154612
0.087924,0.000244,0.094595,0.060434,0.197078
0.09322,0.000244,0.135135,0.054239,0.154006
0.150424,0.000122,0.081081,0.058415,0.165626
0.173729,0.000244,0.094595,0.061271,0.181674
0.108051,0.0,0.054054,0.063081,0.156088
0.116525,0.000122,0.081081,0.05487,0.191212
0.118644,0.000122,0.108108,0.057204,0.221983
0.117585,0.0,0.067568,0.053729,0.195678
0.169492,0.000122,0.094595,0.034143,0.165058
0.134534,0.0,0.067568,0.066864,0.340297
0.104873,0.000122,0.081081,0.062066,0.173196
0.076271,0.000122,0.108108,0.054931,0.140494
0.081568,0.0,0.094595,0.065138,0.196927
0.143008,0.0,0.108108,0.06036,0.151698
0.108051,0.000244,0.094595,0.070964,0.185648
0.09322,0.000122,0.067568,0.059392,0.166042
0.097458,0.000122,0.121622,0.064895,0.169676
0.112288,0.000122,0.108108,0.055651,0.167783
0.068856,0.0,0.081081,0.067126,0.166421
0.077331,0.0,0.081081,0.082626,0.189887
0.07839,0.000244,0.094595,0.075865,0.175012
0.102754,0.000122,0.081081,0.071881,0.205026
0.09322,0.0,0.094595,0.078375,0.179289
0.108051,0.000244,0.081081,0.088204,0.211763
0.100636,0.000122,0.094595,0.087914,0.172325
0.112288,0.000366,0.148649,0.08321,0.148935
0.076271,0.000122,0.108108,0.088494,0.188978
0.090042,0.0,0.094595,0.080003,0.151016
0.090042,0.000122,0.067568,0.058101,0.167821
0.087924,0.0,0.121622,0.09504,0.153817
0.059322,0.000366,0.175676,0.091173,0.200144
0.134534,0.000611,0.108108,0.098065,0.154044
0.112288,0.000244,0.135135,0.099318,0.165437
0.158898,0.000366,0.094595,0.111054,0.183188
0.145127,0.000244,0.121622,0.06583,0.171152
0.126059,0.000244,0.121622,0.089261,0.157034
0.09428,0.0,0.094595,0.088096,0.242232
0.07839,0.000122,0.067568,0.08509,0.178721
0.056144,0.000122,0.135135,0.091589,0.167745
0.103814,0.000244,0.108108,0.106033,0.18701
0.084746,0.000122,0.094595,0.087129,0.150865
0.115466,0.000122,0.094595,0.08473,0.172249
0.085805,0.000244,0.135135,0.09259,0.185118
0.096398,0.000366,0.094595,0.093333,0.171568
0.069915,0.000122,0.094595,0.062571,0.172098
0.077331,0.000244,0.094595,0.085833,0.180879
0.050847,0.000244,0.067568,0.083248,0.14954
0.043432,0.0,0.121622,0.089499,0.187351
0.139831,0.000611,0.121622,0.095437,0.166723
0.158898,0.000366,0.094595,0.09915,0.154688
0.105932,0.0,0.135135,0.092094,0.155217
0.074153,0.0,0.121622,0.090893,0.227357
0.040254,0.000122,0.067568,0.058536,0.213467
0.038136,0.000244,0.162162,0.068486,0.166345
0.083686,0.000122,0.135135,0.090935,0.187351
0.095339,0.000611,0.162162,0.085787,0.132243
0.072034,0.000244,0.108108,0.081784,0.197267
0.152542,0.000122,0.135135,0.078955,0.152303
0.083686,0.000366,0.081081,0.082107,0.190833
0.09322,0.000244,0.121622,0.08451,0.171492
0.128178,0.000489,0.081081,0.091622,0.180727
0.113347,0.000244,0.094595,0.075383,0.131751
0.100636,0.000244,0.148649,0.07968,0.184361
0.15572,0.0,0.189189,0.064236,0.182582
0.079449,0.000244,0.081081,0.09251,0.152606
0.090042,0.0,0.081081,0.080143,0.345823
0.164195,0.000122,0.081081,0.074668,0.178835
0.151483,0.002223,0.121622,0.076094,0.257825
0.134534,0.000611,0.094595,0.071268,0.150562
0.21822,0.0,0.094595,0.089214,0.170243
0.144068,0.000244,0.067568,0.087493,0.16468
0.118644,0.000122,0.108108,0.050484,0.181674
0.17161,0.000122,0.135135,0.093544,0.171379
0.132415,0.000489,0.094595,0.092884,0.165966
0.103814,0.0,0.121622,0.067832,0.168994
0.100636,0.000366,0.121622,0.086451,0.166648
0.137712,0.0,0.108108,0.099159,0.1696
0.141949,0.0,0.081081,0.083561,0.169713
0.141949,0.0,0.108108,0.096092,0.166723
0.102754,0.0,0.054054,0.094039,0.189925
0.113347,0.000244,0.108108,0.053715,0.172098
0.098517,0.000611,0.135135,0.091505,0.196775
0.096398,0.0,0.094595,0.091762,0.232353
0.07839,0.000244,0.162162,0.066466,0.154498
0.059322,0.0,0.108108,0.095882,0.185875
0.09428,0.000122,0.148649,0.087601,0.166648
0.079449,0.000489,0.108108,0.082392,0.166913
0.084746,0.000244,0.094595,0.079727,0.170811
0.083686,0.000611,0.135135,0.082747,0.152454
0.064619,0.001979,0.121622,0.089298,0.171682
0.101695,0.000366,0.121622,0.080582,0.16608
0.09322,0.000244,0.108108,0.076977,0.181825
0.095339,0.000244,0.121622,0.077866,0.171644
0.09428,0.000366,0.175676,0.056549,0.150713
0.136653,0.000611,0.135135,0.066607,0.187313
0.07839,0.000489,0.121622,0.067649,0.154082
0.051907,0.000489,0.148649,0.072512,0.182393
0.084746,0.000244,0.189189,0.069071,0.256917
0.049788,0.000122,0.148649,0.067224,0.166648
0.058263,0.000244,0.148649,0.066373,0.154839
0.120763,0.0,0.135135,0.065578,0.16767
0.108051,0.000366,0.175676,0.063614,0.184512
0.087924,0.000244,0.108108,0.068,0.170281
0.123941,0.000366,0.189189,0.064713,0.183907
0.098517,0.000122,0.148649,0.06814,0.169903
0.043432,0.000122,0.121622,0.062029,0.166496
0.098517,0.000244,0.121622,0.062239,0.167102
0.079449,0.000122,0.162162,0.047796,0.155672
0.143008,0.0,0.148649,0.065302,0.182809
0.145127,0.000122,0.135135,0.063717,0.168654
0.102754,0.000122,0.135135,0.064998,0.172476
0.145127,0.0,0.135135,0.060439,0.150638
0.117585,0.000366,0.148649,0.057161,0.257182
0.146186,0.000122,0.162162,0.061098,0.166648
0.10911,0.000489,0.162162,0.063848,0.154498
0.118644,0.000489,0.175676,0.061861,0.182431
0.096398,0.000122,0.148649,0.058508,0.183755
0.087924,0.000244,0.148649,0.053411,0.156996
0.07839,0.000366,0.162162,0.061141,0.210249
0.087924,0.000122,0.162162,0.063104,0.138034
0.115466,0.000122,0.162162,0.065194,0.199311
0.073093,0.000122,0.175676,0.055226,0.166534
0.073093,0.000122,0.148649,0.065082,0.169259
0.162076,0.0,0.189189,0.060346,0.134741
0.118644,0.000489,0.135135,0.0636,0.202831
0.104873,0.000122,0.162162,0.062875,0.345861
0.123941,0.000489,0.189189,0.063909,0.195488
0.091102,0.0,0.148649,0.056853,0.227243
0.086864,0.000122,0.202703,0.060907,0.166572
0.064619,0.000489,0.135135,0.062992,0.149767
0.090042,0.000366,0.148649,0.064086,0.185648
0.138771,0.000244,0.148649,0.060004,0.169751
0.096398,0.000366,0.135135,0.054506,0.048257
0.131356,0.0,0.135135,0.058616,0.134741
0.133475,0.000122,0.121622,0.060275,0.167708
0.157839,0.000122,0.189189,0.057428,0.152795
0.091102,0.000122,0.189189,0.056413,0.197381
0.087924,0.000122,0.148649,0.052593,0.167556
0.079449,0.000122,0.148649,0.046543,0.148215
0.087924,0.0,0.135135,0.062595,0.183982
0.081568,0.000244,0.148649,0.059944,0.186291
0.087924,0.000122,0.108108,0.057292,0.182166
0.113347,0.0,0.135135,0.057952,0.224556
0.081568,0.000122,0.135135,0.056988,0.179138
0.113347,0.0,0.121622,0.056437,0.149313
0.075212,0.0,0.135135,0.054019,0.182582
0.036017,0.000244,0.162162,0.052733,0.164377
0.063559,0.0,0.148649,0.050092,0.153098
0.201271,0.000244,0.162162,0.056993,0.182317
0.141949,0.0,0.121622,0.056764,0.149692
0.083686,0.0,0.081081,0.050615,0.185761
0.087924,0.0,0.108108,0.05351,0.164642
0.090042,0.0,0.162162,0.054833,0.171719
0.063559,0.0,0.135135,0.054987,0.148972
0.059322,0.000122,0.148649,0.057961,0.167556
0.060381,0.0,0.189189,0.051204,0.186518
0.199153,0.0,0.135135,0.051022,0.182166
0.110169,0.0,0.135135,0.055071,0.224329
0.116525,0.0,0.162162,0.058143,0.164225
0.138771,0.0,0.108108,0.048151,0.182279
0.067797,0.0,0.121622,0.070843,0.137391
0.108051,0.0,0.094595,0.053154,0.181219
0.074153,0.0,0.108108,0.053407,0.184929
0.09322,0.0,0.135135,0.051265,0.180387
0.060381,0.0,0.148649,0.051644,0.169032
0.059322,0.0,0.135135,0.045715,0.165966
0.049788,0.000122,0.121622,0.047698,0.165323
0.073093,0.0,0.121622,0.045809,0.167935
0.120763,0.0,0.162162,0.052289,0.164112
0.105932,0.0,0.162162,0.050816,0.16608
0.080508,0.0,0.108108,0.051677,0.15552
0.097458,0.0,0.148649,0.049054,0.178873
0.10911,0.0,0.148649,0.048647,0.260134
0.130297,0.0,0.121622,0.053823,0.162447
0.106992,0.0,0.108108,0.050573,0.165209
0.060381,0.0,0.108108,0.046169,0.166875
0.086864,0.0,0.121622,0.047744,0.147156
0.068856,0.0,0.094595,0.044041,0.183869
0.076271,0.0,0.108108,0.050138,0.160478
0.099576,0.0,0.121622,0.042886,0.196662
0.120763,0.0,0.121622,0.046865,0.16854
0.151483,0.0,0.148649,0.046047,0.147648
0.113347,0.0,0.135135,0.044691,0.167253
0.126059,0.000855,0.162162,0.04463,0.163658
0.087924,0.0,0.094595,0.049834,0.16396
0.098517,0.000122,0.135135,0.046921,0.171719
0.066737,0.000489,0.162162,0.046786,0.209984
0.081568,0.002223,0.148649,0.04514,0.224102
0.09322,0.0,0.108108,0.044686,0.16449
0.131356,0.000122,0.148649,0.04276,0.147799
0.082627,0.000122,0.094595,0.050026,0.341168
0.097458,0.0,0.148649,0.042222,0.179327
0.143008,0.000122,0.135135,0.044167,0.150827
0.082627,0.000122,0.189189,0.044541,0.179403
0.081568,0.000122,0.121622,0.050798,0.148707
0.076271,0.0,0.148649,0.043186,0.166118
0.074153,0.000122,0.135135,0.041334,0.179138
0.09428,0.000122,0.094595,0.03988,0.167329
0.070975,0.0,0.108108,0.043508,0.16415
0.129237,0.000366,0.094595,0.04218,0.181863
0.15572,0.000122,0.135135,0.04896,0.155974
0.133475,0.000244,0.121622,0.041989,0.255744
0.091102,0.000244,0.175676,0.046426,0.182014
0.120763,0.000244,0.121622,0.039782,0.147421
0.106992,0.000244,0.094595,0.049133,0.178457
0.103814,0.0,0.108108,0.043793,0.135082
0.106992,0.0,0.135135,0.03959,0.195526
0.111229,0.0,0.108108,0.040894,0.16748
0.072034,0.000489,0.162162,0.035414,0.131032
0.066737,0.000244,0.121622,0.043578,0.178646
0.079449,0.000122,0.108108,0.041614,0.166913
0.068856,0.000122,0.148649,0.038388,0.177624
0.09428,0.000122,0.094595,0.038066,0.152909
0.085805,0.000122,0.121622,0.039566,0.159684
0.118644,0.0,0.108108,0.044976,0.163658
0.157839,0.000122,0.162162,0.037836,0.170584
0.110169,0.0,0.094595,0.042264,0.239658
0.087924,0.000366,0.148649,0.035709,0.192725
0.075212,0.000122,0.108108,0.039847,0.152265
0.050847,0.000122,0.094595,0.030687,0.165777
0.095339,0.0,0.094595,0.041979,0.184058
0.077331,0.000244,0.094595,0.034577,0.133303
0.103814,0.000122,0.108108,0.039524,0.196851
0.067797,0.0,0.094595,0.049881,0.167102
0.064619,0.000122,0.121622,0.041409,0.18069
0.073093,0.0,0.108108,0.034919,0.168389
0.077331,0.000122,0.162162,0.034909,0.147875
0.123941,0.0,0.121622,0.030762,0.180008
0.100636,0.000366,0.135135,0.037687,0.153174
0.102754,0.0,0.108108,0.030664,0.182847
0.076271,0.000489,0.108108,0.044584,0.155293
0.041314,0.000122,0.135135,0.03274,0.206162
0.043432,0.000244,0.135135,0.035503,0.225767
0.070975,0.000122,0.108108,0.034891,0.135006
0.090042,0.000244,0.067568,0.02971,0.179706
0.097458,0.0,0.162162,0.040151,0.183869
0.102754,0.0,0.094595,0.034713,0.165474
0.134534,0.0,0.081081,0.030215,0.145945
0.118644,0.0,0.067568,0.030051,0.185307
0.07839,0.0,0.094595,0.026572,0.187805
0.101695,0.0,0.175676,0.046589,0.168767
0.064619,0.0,0.054054,0.027428,0.163506
0.038136,0.0,0.121622,0.032562,0.164717
0.059322,0.0,0.108108,0.03396,0.150184
0.206568,0.000122,0.067568,0.028354,0.179933
0.145127,0.000122,0.081081,0.038556,0.347754
0.125,0.000122,0.067568,0.027695,0.163052
0.134534,0.000489,0.148649,0.028719,0.220128
0.14089,0.0,0.108108,0.029275,0.195451
0.132415,0.000122,0.094595,0.027741,0.147799
0.072034,0.0,0.067568,0.039697,0.181749
0.069915,0.000122,0.135135,0.026881,0.147307
0.057203,0.0,0.081081,0.030229,0.179024
0.0625,0.016403,0.162162,0.033913,0.154574
0.082627,0.0,0.081081,0.026311,0.162371
0.09322,0.000122,0.094595,0.030206,0.181901
0.137712,0.000122,0.067568,0.014991,0.161803
0.083686,0.000122,0.094595,0.023552,0.145188
0.075212,0.0,0.094595,0.027942,0.165474
0.110169,0.0,0.081081,0.026736,0.197457
0.059322,0.000122,0.108108,0.039468,0.174142
0.075212,0.001722,0.108108,0.064825,0.205973
0.050847,0.0,0.054054,0.044219,0.206162
0.060381,0.0,0.081081,0.047389,0.165853
0.047669,0.0,0.040541,0.052275,0.162257
0.050847,0.000122,0.054054,0.062263,0.147875
0.085805,0.000122,0.054054,0.050643,0.176867
0.10911,0.0,0.040541,0.045813,0.1615
0.064619,0.000244,0.054054,0.053267,0.149237
0.067797,0.0,0.054054,0.045682,0.163014
0.069915,0.0,0.040541,0.052401,0.181636
0.057203,0.0,0.067568,0.047487,0.162144
0.065678,0.0,0.067568,0.051261,0.160441
0.080508,0.000122,0.067568,0.040048,0.165058
0.066737,0.000122,0.067568,0.043288,0.160516
0.07839,0.0,0.040541,0.052289,0.168464
0.065678,0.0,0.067568,0.044149,0.189546
0.036017,0.0,0.108108,0.041652,0.21816
0.051907,0.0,0.067568,0.030954,0.164263
0.064619,0.0,0.054054,0.03786,0.159797
0.043432,0.0,0.067568,0.052883,0.165929
0.029661,0.0,0.067568,0.041946,0.144923
0.043432,0.0,0.040541,0.050821,0.176375
0.034958,0.0,0.067568,0.049708,0.166307
0.03178,0.0,0.054054,0.042624,0.176337
0.042373,0.0,0.054054,0.062403,0.161425
0.029661,0.0,0.040541,0.034002,0.159835
0.028602,0.0,0.054054,0.039029,0.144128
0.060381,0.0,0.054054,0.042966,0.147118
0.065678,0.0,0.040541,0.03988,0.191628
0.125,0.0,0.067568,0.049732,0.107452
0.056144,0.0,0.040541,0.039973,0.106544
0.050847,0.0,0.081081,0.043097,0.218122
0.073093,0.0,0.054054,0.049049,0.178116
0.063559,0.0,0.054054,0.040679,0.144809
0.049788,0.0,0.054054,0.044551,0.162863
0.025424,0.0,0.081081,0.039889,0.160365
0.03178,0.0,0.067568,0.036756,0.159305
0.039195,0.0,0.040541,0.024333,0.19106
0.102754,0.0,0.040541,0.037626,0.142841
0.058263,0.0,0.040541,0.04456,0.163998
0.0625,0.0,0.040541,0.039618,0.158662
0.051907,0.0,0.054054,0.040787,0.192801
0.043432,0.0,0.054054,0.036705,0.163204
0.045551,0.0,0.040541,0.036424,0.159116
0.033898,0.0,0.027027,0.043237,0.162333
0.04661,0.0,0.040541,0.038963,0.17611
0.021186,0.0,0.040541,0.03338,0.233034
0.038136,0.000122,0.040541,0.040754,0.161803
0.039195,0.000122,0.081081,0.033371,0.14462
0.038136,0.000122,0.040541,0.039992,0.173158
0.059322,0.0,0.040541,0.03353,0.322849
0.123941,0.0,0.040541,0.034947,0.15957
0.081568,0.0,0.040541,0.0207,0.162447
0.059322,0.0,0.040541,0.031356,0.174861
0.038136,0.0,0.054054,0.04002,0.142462
0.026483,0.0,0.027027,0.036265,0.178608
0.025424,0.000122,0.040541,0.02956,0.143257
0.037076,0.000122,0.054054,0.036911,0.178797
0.029661,0.0,0.040541,0.027713,0.177964
0.020127,0.000122,0.067568,0.04132,0.146664
0.029661,0.000244,0.040541,0.035555,0.24261
0.074153,0.0,0.054054,0.035798,0.17119
0.044492,0.0,0.054054,0.036186,0.17804
0.032839,0.0,0.040541,0.032155,0.159116
0.050847,0.0,0.040541,0.038931,0.144431
0.041314,0.000489,0.081081,0.033825,0.176753
0.027542,0.0,0.040541,0.032277,0.142879
0.032839,0.0,0.040541,0.037233,0.163582
0.048729,0.0,0.040541,0.027452,0.174142
0.049788,0.0,0.040541,0.041563,0.158472
0.024364,0.0,0.027027,0.03223,0.145225
0.058263,0.000122,0.054054,0.032936,0.159381
0.039195,0.0,0.040541,0.031071,0.163544
0.037076,0.0,0.054054,0.032151,0.155899
0.028602,0.0,0.040541,0.039847,0.161652
0.014831,0.0,0.054054,0.029139,0.206275
0.021186,0.0,0.027027,0.028798,0.199955
0.055085,0.0,0.027027,0.033726,0.176829
0.032839,0.0,0.027027,0.025413,0.125998
0.036017,0.0,0.027027,0.040315,0.173688
0.102754,0.0,0.027027,0.027653,0.161046
0.056144,0.0,0.040541,0.029242,0.159002
0.055085,0.0,0.067568,0.01904,0.193255
0.077331,0.000122,0.040541,0.035466,0.15851
0.044492,0.0,0.027027,0.036836,0.158662
0.027542,0.0,0.027027,0.013737,0.161614
0.021186,0.0,0.027027,0.027377,0.157488
0.027542,0.0,0.040541,0.027741,0.161879
0.045551,0.0,0.013514,0.047651,0.157564
0.032839,0.0,0.027027,0.04969,0.162484
0.028602,0.0,0.027027,0.028625,0.218387
0.036017,0.000122,0.027027,0.031318,0.185837
0.018008,0.000366,0.067568,0.023346,0.144468
0.058263,0.000244,0.216216,0.193124,0.173688
0.055085,0.0,0.27027,0.381006,0.140419
0.028602,0.000122,0.243243,0.474723,0.160213
0.054025,0.000733,0.310811,0.907812,0.177208
0.029661,0.000122,0.094595,0.097378,0.170281
0.029661,0.0,0.054054,0.034919,0.157223
0.069915,0.0,0.067568,0.068458,0.155899
0.064619,0.0,0.040541,0.038748,0.176829
0.044492,0.0,0.081081,0.074976,0.141138
0.034958,0.0,0.094595,0.068369,0.176186
0.0625,0.0,0.067568,0.061098,0.156694
0.090042,0.0,0.040541,0.039969,0.144468
0.0625,0.0,0.013514,0.034456,0.191249
0.076271,0.00011,0.040541,0.02805,0.230498
0.072034,0.0,0.040541,0.024305,0.159873
0.037076,0.0,0.027027,0.025764,0.157791
0.043432,0.000232,0.040541,0.040843,0.316831
0.037076,0.0,0.027027,0.030163,0.159949
0.024364,0.0,0.040541,0.036354,0.172022
0.018008,0.0,0.027027,0.033231,0.160478
0.010593,0.0,0.027027,0.031613,0.128458
0.023305,0.0,0.027027,0.037673,0.187767
0.028602,0.00011,0.013514,0.030818,0.127853
0.041314,0.0,0.027027,0.030033,0.188411
0.059322,0.0,0.027027,0.033231,0.143257
0.057203,0.000354,0.027027,0.026446,0.176186
0.045551,0.00011,0.027027,0.057984,0.178002
0.055085,0.000232,0.027027,0.04925,0.167935
0.056144,0.0,0.027027,0.028073,0.195564
0.070975,0.0,0.027027,0.039997,0.190227
0.090042,0.0,0.027027,0.039955,0.156277
0.063559,0.00011,0.027027,0.055815,0.170962
0.042373,0.00254,0.067568,0.043887,0.143106
0.057203,0.0,0.027027,0.043186,0.173953
0.0625,0.0,0.040541,0.032623,0.141516
0.023305,0.000354,0.040541,0.038168,0.175731
0.023305,0.00011,0.013514,0.050924,0.141743
0.047669,0.00011,0.067568,0.066041,0.175959
0.051907,0.0,0.094595,0.045238,0.156731
0.032839,0.0,0.040541,0.045804,0.15658
0.033898,0.000122,0.108108,0.057236,0.159835
0.024364,0.000122,0.040541,0.044401,0.159608
0.038136,0.0,0.067568,0.084136,0.201582
0.028602,0.0,0.054054,0.045935,0.19969
0.022246,0.000122,0.054054,0.060285,0.158283
0.024364,0.0,0.027027,0.045089,0.142727
0.020127,0.0,0.081081,0.058284,0.140381
0.014831,0.0,0.040541,0.033151,0.175012
0.021186,0.0,0.067568,0.061234,0.171114
0.019068,0.0,0.067568,0.037724,0.171417
0.042373,0.001087,0.081081,0.064975,0.168843
0.029661,0.0,0.067568,0.084571,0.156542
